ID,name,sort name,MEP id,Account Id,birth year,death year,gender,title,profession,is organization,Is Creator,Has Account,In Logbooks,Has Card,Subscription Dates,verified,updated at,Admin Link,VIAF id,Key,Gender,Nationality,Language,Birth Date,Death Date,LoC Name,LoC ID,LoC Source: URL,LofC URI: URL,VIAF Source: URL,BNE Name,BNE URL,BNF Name,BNF URL,DNB Name,DNB URL,ICCU Name,ICCU URL,ISNI Name,ISNI URL,Wikidata URL,Wikipedia URL,WorldCat Identity URL 
10944,Manfred B. Lee / Ellery Queen (pseudonym),"Lee, Manfred B.",,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-12-06T04:07:26+00:00,/admin/people/person/10944/change/,http://viaf.org/viaf/7376791/,http://viaf.org/viaf/7376791/,Male,US - United States,eng - English,,,"Queen, Ellery",names/n79139599,https://lccn.loc.gov/c.gov/authorities/names/n79139599,https://id.loc.gov/authorities/names/n79139599,Permalink: http://viaf.org/viaf/7376791,"Queen, Ellery",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX909859,Queen Ellery,,"Queen, Ellery",http://d-nb.info/gnd/118793810,,,,,,,https:https://www.worldcat.org/identities/lccn-n79139599
7976,Sidney Lee,"Lee, Sidney",,,1859,1926,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/7976/change/,http://viaf.org/viaf/7145857768723020570/,http://viaf.org/viaf/7145857768723020570/,Male,GB - United Kingdom,eng - English,1859,1926,"Lee, Sidney, Sir, 1859-1926",names/n50039716,https://lccn.loc.gov/c.gov/authorities/names/n50039716,https://id.loc.gov/authorities/names/n50039716,Permalink: http://viaf.org/viaf/7145857768723020570,"Lee, Sidney 1859-1926",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1251023,Lee Sidney 1859-1926,http://catalogue.bnf.fr/ark:/12148/cb12090636z,"Lee, Sidney 1859-1926",http://d-nb.info/gnd/118779192,,,"Lee, Sidney",http://isni.org/isni/000000012276451X,https://www.wikidata.org/entity/Q179854#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Sidney_Lee,https:https://www.worldcat.org/identities/lccn-n50039716
7167,Frederic Lees,"Lees, Frederic",,,1872,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/7167/change/,http://viaf.org/viaf/93742844/,http://viaf.org/viaf/93742844/,Male,XX - ,eng - English,,,"Lees, Frederic, 1872-",names/nr93011884,https://lccn.loc.gov/c.gov/authorities/names/nr93011884,https://id.loc.gov/authorities/names/nr93011884,Permalink: http://viaf.org/viaf/311136487,"Lees, Frederic 1872-",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX5607907,Lees George Frederic 1872-19..,http://catalogue.bnf.fr/ark:/12148/cb12899420k,"Lees, George Frederic William 1872-",http://d-nb.info/gnd/1055473505,,,"Lees, G.Frederic",http://isni.org/isni/000000007911633X,,,https:https://www.worldcat.org/identities/lccn-nr93011884
7089,John Lehmann,"Lehmann, John",,,1907,1987,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/7089/change/,http://viaf.org/viaf/56672392/,http://viaf.org/viaf/56672392/,Male,GB - United Kingdom,eng - English,1907,1987,"Lehmann, John, 1907-1987",names/n79058745,https://lccn.loc.gov/c.gov/authorities/names/n79058745,https://id.loc.gov/authorities/names/n79058745,Permalink: http://viaf.org/viaf/56672392,"Lehmann, John",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX955953,Lehmann John 1907-1987,http://catalogue.bnf.fr/ark:/12148/cb122842406,"Lehmann, John 1907-1987",http://d-nb.info/gnd/121446468,,,"LEHMANN, John",http://isni.org/isni/0000000121341822,https://www.wikidata.org/entity/Q1563198#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Lehmann,https:https://www.worldcat.org/identities/lccn-n79058745
7564,James Blair Leishman,"Leishman, James Blair",,,1902,1963,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/7564/change/,http://viaf.org/viaf/68976230/,http://viaf.org/viaf/68976230/,Male,GB - United Kingdom,eng - English,1902,1963,"Leishman, J. B. (James Blair), 1902-1963",names/n86134124,https://lccn.loc.gov/c.gov/authorities/names/n86134124,https://id.loc.gov/authorities/names/n86134124,Permalink: http://viaf.org/viaf/68976230,,,Leishman James Blair 1902-1963,http://catalogue.bnf.fr/ark:/12148/cb121961962,"Leishman, James B. 1902-1963",http://d-nb.info/gnd/116884576,,,"Leishman, J. B.",http://isni.org/isni/0000000109121077,https://www.wikidata.org/entity/Q18529883#sitelinks-wikipedia,https://en.wikipedia.org/wiki/James_Blair_Leishman,https:https://www.worldcat.org/identities/lccn-n86134124
6890,John Lemprière,"Lemprière, John",,,1765,1824,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/6890/change/,http://viaf.org/viaf/73905249/,http://viaf.org/viaf/73905249/,Male,GB - United Kingdom,eng - English,1765,1824,"Lemprière, John, 1765?-1824",names/n83174355,https://lccn.loc.gov/c.gov/authorities/names/n83174355,https://id.loc.gov/authorities/names/n83174355,Permalink: http://viaf.org/viaf/73905249,,,Lemprière John 1765?-1824,http://catalogue.bnf.fr/ark:/12148/cb12224731c,"Lemprière, John 1765-1824",http://d-nb.info/gnd/119083817,,,"Lempriere, John 1765-1824",http://isni.org/isni/0000000110294733,https://www.wikidata.org/entity/Q1700819#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Lemprière,https:https://www.worldcat.org/identities/lccn-n83174355
7767,Théodore Gosselin / G. Lenotre (pseudonym),"Lenotre, G.",,,1855,1935,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-12-07T01:57:36+00:00,/admin/people/person/7767/change/,http://viaf.org/viaf/100168737/,http://viaf.org/viaf/100168737/,Male,FR - France,fre - French,1855,1935,"Lenotre, G., 1855-1935",names/n50041048,https://lccn.loc.gov/c.gov/authorities/names/n50041048,https://id.loc.gov/authorities/names/n50041048,Permalink: http://viaf.org/viaf/100168737,"Lenôtre, G. 1855-1935",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX946978,Lenôtre G. 1855-1935,http://catalogue.bnf.fr/ark:/12148/cb11912451j,"Lenôtre, G. 1855-1935",http://d-nb.info/gnd/115656340,,,"Lenôtre, Gustave 1855-1935",http://isni.org/isni/0000000445011096,https://www.wikidata.org/entity/Q3093059#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Théodore_Gosselin,https:https://www.worldcat.org/identities/lccn-n50041048
7456,Derrick León,"León, Derrick",,,1908,1944,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-05-03T17:59:10+00:00,/admin/people/person/7456/change/,http://viaf.org/viaf/29270130/,http://viaf.org/viaf/29270130/,Male,GB - United Kingdom,eng - English,1908,1944,"Leon, Derrick, 1908-1944",names/no2005086720,https://lccn.loc.gov/c.gov/authorities/names/no2005086720,https://id.loc.gov/authorities/names/no2005086720,Permalink: http://viaf.org/viaf/29270130,,,Leon Derrick 1908-1944,,,,,,"León, Derrick 1908-1944",http://isni.org/isni/0000000081079304,https://www.wikidata.org/entity/Q5263052#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Derrick_Leon,https:https://www.worldcat.org/identities/lccn-no2005086720
6662,R. M. Leonard,"Leonard, R. M.",,,1850,1950,M,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-12-05T02:40:15+00:00,/admin/people/person/6662/change/,http://viaf.org/viaf/13457149/,http://viaf.org/viaf/13457149/,Male,GB - United Kingdom,eng - English,,,"Leonard, R. M. (Robert Maynard)",names/n50053683,https://lccn.loc.gov/c.gov/authorities/names/n50053683,https://id.loc.gov/authorities/names/n50053683,Permalink: http://viaf.org/viaf/2149105995268490135,,,Leonard Robert Maynard,http://catalogue.bnf.fr/ark:/12148/cb16207191f,"Leonard, Robert M.",http://d-nb.info/gnd/131966049,,,"Leonard, Robert Maynard",http://isni.org/isni/0000000083585366,https://www.wikidata.org/entity/Q59627413#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Robert_Maynard_Leonard,https:https://www.worldcat.org/identities/lccn-n50053683
10473,John Heron Lepper,"Lepper, John Heron",,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-06-19T01:16:57+00:00,/admin/people/person/10473/change/,http://viaf.org/viaf/109364095/,http://viaf.org/viaf/109364095/,Male,,,1878,1952,"Lepper, John Heron, 1878-1952",names/n83828449,https://lccn.loc.gov/c.gov/authorities/names/n83828449,https://id.loc.gov/authorities/names/n83828449,Permalink: http://viaf.org/viaf/109364095,,,,,"Lepper, John Heron 1878-",http://d-nb.info/gnd/101627491,,,"Lepper, John Heron 1878-",http://isni.org/isni/0000000440382402,https://www.wikidata.org/entity/Q59626737#sitelinks-wikipedia,,https:https://www.worldcat.org/identities/lccn-n83828449
8109,Gaston Leroux,"Leroux, Gaston",,,1868,1927,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/8109/change/,http://viaf.org/viaf/19680417/,http://viaf.org/viaf/19680417/,Male,FR - France,fre - French,1868,1927,"Leroux, Gaston, 1868-1927",names/n50050425,https://lccn.loc.gov/c.gov/authorities/names/n50050425,https://id.loc.gov/authorities/names/n50050425,Permalink: http://viaf.org/viaf/19680417,"Leroux, Gaston 1868-1927",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX974015,Leroux Gaston 1868-1927,http://catalogue.bnf.fr/ark:/12148/cb11912592d,"Leroux, Gaston 1868-1927",http://d-nb.info/gnd/11882905X,,,"Leroux, Gaston",http://isni.org/isni/0000000083620213,https://www.wikidata.org/entity/Q298827#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Gaston_Leroux,https:https://www.worldcat.org/identities/lccn-n50050425
6913,Nikolai Leskov,"Leskov, Nikola Semyonovich",,,1831,1895,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/6913/change/,http://viaf.org/viaf/76318943/,http://viaf.org/viaf/76318943/,Male,RU - Russian Federation,rus - Russian,1831,1895,"Leskov, N. S. (Nikolaĭ Semenovich), 1831-1895",names/n50052867,https://lccn.loc.gov/c.gov/authorities/names/n50052867,https://id.loc.gov/authorities/names/n50052867,Permalink: http://viaf.org/viaf/76318943,"Leskov, Nikolaï Semionovich 1831-1895",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1105253,Leskov Nikolaj Semenovič 1831-1895,http://catalogue.bnf.fr/ark:/12148/cb119126722,"Leskov, Nicolaj Semënovič 1831-1895",http://d-nb.info/gnd/118640488,,,"Leskov, Nikolai 1831-1895",http://isni.org/isni/0000000121024536,https://www.wikidata.org/entity/Q209004#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Nikolai_Leskov,https:https://www.worldcat.org/identities/lccn-n50052867
6022,Shane Leslie,"Leslie, Shane",,,1885,1971,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-12-06T21:15:23+00:00,/admin/people/person/6022/change/,http://viaf.org/viaf/10787418/,http://viaf.org/viaf/10787418/,Male,GB - United Kingdom,eng - English,1885,1971,"Leslie, Shane, 1885-1971",names/n50081511,https://lccn.loc.gov/c.gov/authorities/names/n50081511,https://id.loc.gov/authorities/names/n50081511,Permalink: http://viaf.org/viaf/10787418,,,Leslie Shane 1885-1971,,"Leslie, Shane 1885-1971",http://d-nb.info/gnd/124742726,,,"Leslie, Shane n. 1885",http://isni.org/isni/000000010869798X,https://www.wikidata.org/entity/Q2276851#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Shane_Leslie,https:https://www.worldcat.org/identities/lccn-n50081511
8088,Harry Levin,"Levin, Harry",,,1912,1994,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/8088/change/,http://viaf.org/viaf/85171640/,http://viaf.org/viaf/85171640/,Male,US - United States,eng - English,1912,1994,"Levin, Harry, 1912-1994",names/n80037015,https://lccn.loc.gov/c.gov/authorities/names/n80037015,https://id.loc.gov/authorities/names/n80037015,Permalink: http://viaf.org/viaf/85171640,,,Levin Harry 1912-1994,http://catalogue.bnf.fr/ark:/12148/cb12359836c,"Levin, Harry 1912-1994",http://d-nb.info/gnd/128890134,,,"Levin, Harry 1912-",http://isni.org/isni/0000000114502878,https://www.wikidata.org/entity/Q3616156#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Harry_Levin,https:https://www.worldcat.org/identities/lccn-n80037015
7807,Meyer Levin,"Levin, Meyer",,,1905,1981,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/7807/change/,http://viaf.org/viaf/27067610/,http://viaf.org/viaf/27067610/,Male,US - United States,eng - English,1905,1981,"Levin, Meyer, 1905-1981",names/n79055883,https://lccn.loc.gov/c.gov/authorities/names/n79055883,https://id.loc.gov/authorities/names/n79055883,Permalink: http://viaf.org/viaf/27067610,,,Levin Meyer 1905-1981,http://catalogue.bnf.fr/ark:/12148/cb11912821q,"Levin, Meyer 1905-1981",http://d-nb.info/gnd/11864050X,"Levin , Meyer",http://id.sbn.it/af/IT\ICCU\SBLV\008748,"Levin, Meyer 1905-",http://isni.org/isni/0000000115070202,https://www.wikidata.org/entity/Q966340#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Meyer_Levin,https:https://www.worldcat.org/identities/lccn-n79055883
10398,Melvin P. Levy,"Levy, Melvin P.",,,1902,1980,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-06-06T20:33:42+00:00,/admin/people/person/10398/change/,http://viaf.org/viaf/47062329/,http://viaf.org/viaf/47062329/,Male,US - United States,eng - English,1902,1980,"Levy, Melvin, 1902-1980",names/n2011081024,https://lccn.loc.gov/c.gov/authorities/names/n2011081024,https://id.loc.gov/authorities/names/n2011081024,Permalink: http://viaf.org/viaf/47062329,"Levy, Melvin 1902-1980",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX5129025,Levy Melvin 1902-1980,http://catalogue.bnf.fr/ark:/12148/cb15118232b,"Levy, Melvin 1902-1980",http://d-nb.info/gnd/1062522621,,,"Levy, Melvin, 1902-1980",http://isni.org/isni/0000000012088282,https://www.wikidata.org/entity/Q31806413#sitelinks-wikipedia,,https:https://www.worldcat.org/identities/lccn-n2011081024
7664,Dr. Louis Lewin,"Lewin, Louis",,,1850,1929,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-08-01T23:22:44+00:00,/admin/people/person/7664/change/,http://viaf.org/viaf/53074/,http://viaf.org/viaf/53074/,Male,DE - Germany,ger - German,1850,1929,"Lewin, Louis, 1850-1929",names/n87900878,https://lccn.loc.gov/c.gov/authorities/names/n87900878,https://id.loc.gov/authorities/names/n87900878,Permalink: http://viaf.org/viaf/53074,,,Lewin Louis 1850-1929,http://catalogue.bnf.fr/ark:/12148/cb12176383v,"Lewin, Louis 1850-1929",http://d-nb.info/gnd/11857244X,,,"Lewin, L.",http://isni.org/isni/0000000110197175,https://www.wikidata.org/entity/Q72572#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Louis_Lewin,https:https://www.worldcat.org/identities/lccn-n87900878
10236,Walter Lewin,"Lewin, Walter",,,,,M,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-04-15T00:21:04+00:00,/admin/people/person/10236/change/,http://viaf.org/viaf/79442339/,http://viaf.org/viaf/79442339/,Male,,,,,"Lewin, Walter",names/n96094422,https://lccn.loc.gov/c.gov/authorities/names/n96094422,https://id.loc.gov/authorities/names/n96094422,Permalink: http://viaf.org/viaf/79442339,,,,,,,,,Walter Lewin,http://isni.org/isni/000000011678854X,https://www.wikidata.org/entity/Q19361452#sitelinks-wikipedia,,https:https://www.worldcat.org/identities/lccn-n96094422
7967,Richard Lewinsohn,"Lewinsohn, Richard",,,1894,1968,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/7967/change/,http://viaf.org/viaf/110152991/,http://viaf.org/viaf/110152991/,Male,DE - Germany,ger - German,1894,1968,"Lewinsohn, Richard, 1894-1968",names/n84087259,https://lccn.loc.gov/c.gov/authorities/names/n84087259,https://id.loc.gov/authorities/names/n84087259,Permalink: http://viaf.org/viaf/110152991,"Lewinsohn, Richard 1894-1968",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1223221,Lewinsohn Richard 1894-1968,http://catalogue.bnf.fr/ark:/12148/cb12932982r,"Lewinsohn, Richard 1894-1968",http://d-nb.info/gnd/116972327,,,"Lewinsohn, Richard",http://isni.org/isni/0000000120663280,https://www.wikidata.org/entity/Q1320815#sitelinks-wikipedia,,https:https://www.worldcat.org/identities/lccn-n84087259
7378,Lloyd Lewis,"Lewis, Lloyd",,,1891,1949,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/7378/change/,http://viaf.org/viaf/10990880/,http://viaf.org/viaf/10990880/,Male,US - United States,eng - English,1891,1949,"Lewis, Lloyd, 1891-1949",names/n50049580,https://lccn.loc.gov/c.gov/authorities/names/n50049580,https://id.loc.gov/authorities/names/n50049580,Permalink: http://viaf.org/viaf/10990880,,,,,"Lewis, Lloyd 1891-1949",http://d-nb.info/gnd/1145923089,,,"Lewis, Lloyd",http://isni.org/isni/0000000109544109,https://www.wikidata.org/entity/Q3257532#sitelinks-wikipedia,,https:https://www.worldcat.org/identities/lccn-n50049580
5894,Sinclair Lewis,"Lewis, Sinclair",,,1885,1951,M,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/5894/change/,http://viaf.org/viaf/39380311/,http://viaf.org/viaf/39380311/,Male,US - United States,eng - English,1885,1951,"Lewis, Sinclair, 1885-1951",names/n79023149,https://lccn.loc.gov/c.gov/authorities/names/n79023149,https://id.loc.gov/authorities/names/n79023149,Permalink: http://viaf.org/viaf/39380311,"Lewis, Sinclair 1885-1951",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX978875,Lewis Sinclair 1885-1951,http://catalogue.bnf.fr/ark:/12148/cb11912899n,"Lewis, Sinclair 1885-1951",http://d-nb.info/gnd/118572490,,,"Lewis, Sinclair 1885-1951",http://isni.org/isni/0000000121287715,https://www.wikidata.org/entity/Q123469#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Sinclair_Lewis,https:https://www.worldcat.org/identities/lccn-n79023149
5623,Wyndham Lewis,"Lewis, Wyndham",,,1882,1957,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/5623/change/,http://viaf.org/viaf/41843119/,http://viaf.org/viaf/41843119/,Male,GB - United Kingdom,eng - English,1882,1957,"Lewis, Wyndham, 1882-1957",names/n79058744,https://lccn.loc.gov/c.gov/authorities/names/n79058744,https://id.loc.gov/authorities/names/n79058744,Permalink: http://viaf.org/viaf/41843119,"Lewis, Wyndham 1882-1957",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1315827,Lewis Wyndham 1882-1957,http://catalogue.bnf.fr/ark:/12148/cb119129001,"Lewis, Wyndham 1882-1957",http://d-nb.info/gnd/118640550,"Lewis , Wyndham",http://id.sbn.it/af/IT\ICCU\CUBV\091373,"LEWIS, Wyndham",http://isni.org/isni/0000000121296312,https://www.wikidata.org/entity/Q780102#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Wyndham_Lewis,https:https://www.worldcat.org/identities/lccn-n79058744
285,Ludwig Lewisohn,"Lewisohn, Ludwig",lewi.lu,572,1882,1955,M,,,FALSE,TRUE,TRUE,TRUE,TRUE,1922-02-07/1922-03-07,FALSE,2020-08-18T17:54:53+00:00,/admin/people/person/285/change/,http://viaf.org/viaf/44380209,http://viaf.org/viaf/44380209,Male,US - United States,eng - English,1882,1955,"Lewisohn, Ludwig, 1882-1955",names/n50049893,https://lccn.loc.gov/c.gov/authorities/names/n50049893,https://id.loc.gov/authorities/names/n50049893,Permalink: http://viaf.org/viaf/44380209,,,Lewisohn Ludwig 1882-1955,,"Lewisohn, Ludwig 1882-1955",http://d-nb.info/gnd/118779826,,,"Lewisohn, Ludwig 1883-1955",http://isni.org/isni/000000010893122X,https://www.wikidata.org/entity/Q3266243#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ludwig_Lewisohn,https:https://www.worldcat.org/identities/lccn-n50049893
9858,Paul Leyssac,"Leyssac, Paul",,,1881,1946,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/9858/change/,http://viaf.org/viaf/16252735/,http://viaf.org/viaf/16252735/,Male,ZZ - ,,1881,1946,"Leyssac, Paul, 1881-1946",names/n86105775,https://lccn.loc.gov/c.gov/authorities/names/n86105775,https://id.loc.gov/authorities/names/n86105775,Permalink: http://viaf.org/viaf/16252735,,,,,"Leyssac, Paul",http://d-nb.info/gnd/1234428164,,,"Paul Leyssac Danish writer, stage and film actor",http://isni.org/isni/0000000028298962,https://www.wikidata.org/entity/Q21012655#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Paul_Leyssac,https:https://www.worldcat.org/identities/lccn-n86105775
6276,B. H. Liddell Hart,"Liddell Hart, Basil Henry",,,1895,1970,M,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/6276/change/,http://viaf.org/viaf/39389064/,http://viaf.org/viaf/39389064/,Male,GB - United Kingdom,eng - English,1895,1970,"Liddell Hart, Basil Henry, Sir, 1895-1970",names/n79100280,https://lccn.loc.gov/c.gov/authorities/names/n79100280,https://id.loc.gov/authorities/names/n79100280,Permalink: http://viaf.org/viaf/39389064,"Liddell Hart, Basil Henry, Sir",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX929638,Hart Basil Henry Liddell 1895-1970,,"Liddell Hart, Basil Henry 1895-1970",http://d-nb.info/gnd/118728156,"Liddell Hart , Basil Henry",http://id.sbn.it/af/IT\ICCU\CFIV\039356,"Liddell Hart, B. H. 1895-1970",http://isni.org/isni/0000000110570259,https://www.wikidata.org/entity/Q299431#sitelinks-wikipedia,https://en.wikipedia.org/wiki/B._H._Liddell_Hart,https:https://www.worldcat.org/identities/lccn-n79100280
7385,Maxim Lieber,"Lieber, Maxim",,,1897,1993,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/7385/change/,http://viaf.org/viaf/69385157/,http://viaf.org/viaf/69385157/,Male,US - United States,eng - English,1897,1993,"Lieber, Maxim, 1897-1993",names/no2015030123,https://lccn.loc.gov/c.gov/authorities/names/no2015030123,https://id.loc.gov/authorities/names/no2015030123,Permalink: http://viaf.org/viaf/69385157,,,,,"Lieber, Maxim 1897-1993",http://d-nb.info/gnd/116995793,,,"Lieber, Maxim",http://isni.org/isni/0000000109842157,https://www.wikidata.org/entity/Q6795598#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Maxim_Lieber,https:https://www.worldcat.org/identities/lccn-no2015030123
6200,Yutang Lin,"Lin, Yutang",,,1895,1976,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/6200/change/,http://viaf.org/viaf/66481926/,http://viaf.org/viaf/66481926/,Male,CN - China,chi - Chinese,1895,1976,"Lin, Yutang, 1895-1976",names/n79147999,https://lccn.loc.gov/c.gov/authorities/names/n79147999,https://id.loc.gov/authorities/names/n79147999,Permalink: http://viaf.org/viaf/66481926,"Lin, Yutang",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX979677,Lin Yu tang 1895-1976,,"Lin, Yutang 1895-1976",http://d-nb.info/gnd/118896172,"Lin , Yutang",http://id.sbn.it/af/IT\ICCU\CFIV\009688,Lin Yutang Chinese writer,http://isni.org/isni/0000000120963056,https://www.wikidata.org/entity/Q334086#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Lin_Yutang,https:https://www.worldcat.org/identities/lccn-n79147999
6838,Joseph Crosby Lincoln,"Lincoln, Joseph Crosby",,,1870,1944,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/6838/change/,http://viaf.org/viaf/10209185/,http://viaf.org/viaf/10209185/,Male,US - United States,eng - English,1870,1944,"Lincoln, Joseph Crosby, 1870-1944",names/n81010311,https://lccn.loc.gov/c.gov/authorities/names/n81010311,https://id.loc.gov/authorities/names/n81010311,Permalink: http://viaf.org/viaf/10209185,,,,,"Lincoln, Joseph Crosby 1870-1944",http://d-nb.info/gnd/1055111107,,,"Lincoln, Joseph C.",http://isni.org/isni/0000000080897487,https://www.wikidata.org/entity/Q6281896#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Joseph_C._Lincoln,https:https://www.worldcat.org/identities/lccn-n81010311
7099,David Lindsay,"Lindsay, David",,,1876,1945,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/7099/change/,http://viaf.org/viaf/67278926/,http://viaf.org/viaf/67278926/,Male,GB - United Kingdom,eng - English,1876,1945,"Lindsay, David, 1876-1945",names/n79006887,https://lccn.loc.gov/c.gov/authorities/names/n79006887,https://id.loc.gov/authorities/names/n79006887,Permalink: http://viaf.org/viaf/67278926,,,Lindsay David 1876-1945,,"Lindsay, David 1876-1945",http://d-nb.info/gnd/119559862,,,"Lindsay, David",http://isni.org/isni/0000000116633804,https://www.wikidata.org/entity/Q1175275#sitelinks-wikipedia,https://en.wikipedia.org/wiki/David_Lindsay_(novelist),https:https://www.worldcat.org/identities/lccn-n79006887
7466,Norman Lindsay,"Lindsay, Norman",,,1879,1969,M,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:34+00:00,/admin/people/person/7466/change/,http://viaf.org/viaf/47573680/,http://viaf.org/viaf/47573680/,Male,AU - Australia,eng - English,1879,1969,"Lindsay, Norman, 1879-1969",names/n50051943,https://lccn.loc.gov/c.gov/authorities/names/n50051943,https://id.loc.gov/authorities/names/n50051943,Permalink: http://viaf.org/viaf/47573680,"Lindsay, Norman",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX880321,Lindsay Norman 1879-1969,http://catalogue.bnf.fr/ark:/12148/cb12819080p,"Lindsay, Norman 1879-1969",http://d-nb.info/gnd/119525852,,,Norman Lindsay Australian artist,http://isni.org/isni/000000008126653X,https://www.wikidata.org/entity/Q1273998#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Norman_Lindsay,https:https://www.worldcat.org/identities/lccn-n50051943
